file_name,song_key,duration_seconds,num_instruments,num_non_drum_instruments,num_drum_tracks,num_notes,notes_per_second,avg_pitch,min_pitch,max_pitch,avg_velocity,avg_note_duration_seconds,avg_tempo_bpm,num_tempo_changes,num_key_signature_changes,num_time_signature_changes
Bee_Gees_-_Jive_Talkin'.mid,bee_gees_-_jive_talkin',240.50250721666666,5,4,1,6279,26.107835933466184,54.745978659022136,24.0,96.0,106.69374104156712,0.15244020736316824,107.9999136000691,1,1,1
Bee_Gees_-_Love_You_Inside_Out.mid,bee_gees_-_love_you_inside_out,255.54848489583333,15,14,1,7190,28.135561057741306,57.05549374130737,28.0,98.0,89.0066759388039,0.4556121507012063,96.99999183333469,2,1,1
Bee_Gees_-_Massachusetts.mid,bee_gees_-_massachusetts,145.98540523958337,11,10,1,3417,23.4064493939802,53.412057360257535,31.0,105.0,81.76148668422593,0.38735726271217463,83.30769137950348,13,1,1
Bee_Gees_-_More_Than_A_Woman.mid,bee_gees_-_more_than_a_woman,187.049758725,7,6,1,5450,29.13663207666883,56.769174311926605,28.0,126.0,101.27119266055045,0.23952241474311925,109.49992600838607,2,1,1
Bee_Gees_-_Night_Fever.mid,bee_gees_-_night_fever,218.571312,8,7,1,4703,21.517004939788254,53.53816712736551,1.0,99.0,99.95619817137997,0.42805955876745333,112.00005973336519,1,1,1
Bee_Gees_-_Nights_On_Broadway.mid,bee_gees_-_nights_on_broadway,251.33660229166668,10,9,1,7499,29.83648195935144,56.57327643685825,27.0,89.0,88.29630617415656,0.2919995596785125,90.28570028096621,7,1,3
Bee_Gees_-_Stayin_Alive.mid,bee_gees_-_stayin_alive,289.02039415625,11,10,1,16667,57.66721081623568,62.6265074698506,29.0,96.0,77.21137577248454,0.14538673634152308,104.00001386666852,1,1,1
Bee_Gees_-_To_Love_Somebody.mid,bee_gees_-_to_love_somebody,175.77786566666668,8,7,1,1923,10.939943961127891,56.48361934477379,36.0,88.0,79.11700468018721,0.5348301050528688,89.9999550000225,1,1,1
Bee_Gees_-_Too_Much_Heaven.mid,bee_gees_-_too_much_heaven,302.8349425625,14,13,1,8387,27.69495464767599,57.70895433408847,25.0,92.0,73.04638130439966,0.4522306736616191,83.99996640001345,1,1,25
Bee_Gees_-_Tragedy.mid,bee_gees_-_tragedy,310.39349038541667,12,11,1,6135,19.76523409811897,51.52127139364303,25.0,85.0,87.15240423797881,0.3778479452883051,113.99995440001824,1,1,1
Bee_Gees_-_Words.mid,bee_gees_-_words,190.50575558333333,7,6,1,2555,13.411668283598713,56.56360078277886,26.0,96.0,127.0,0.6348984628180038,68.36362640606772,11,1,1
Belinda_Carlisle_-_Heaven_Is_a_Place_on_Earth.mid,belinda_carlisle_-_heaven_is_a_place_on_earth,252.82526645833335,13,12,1,6738,26.65081735851923,53.94761056693381,28.0,83.0,92.82873256159098,0.2831117815700133,122.99996925000768,1,2,11
Belinda_Carlisle_-_Mad_About_You.mid,belinda_carlisle_-_mad_about_you,197.7084915,5,4,1,2928,14.809682567427812,48.96174863387978,36.0,95.0,58.22165300546448,0.32465896684596984,143.99988480009216,1,1,1
Ben_E_King_-_Stand_By_Me.mid,ben_e_king_-_stand_by_me,170.88,11,8,3,3746,21.92181647940075,66.0269620928991,38.0,93.0,68.85718099305926,0.37472570742124933,125.0,1,0,1
Ben_Folds_Five_-_Brick.mid,ben_folds_five_-_brick,167.34028706666666,5,4,1,1525,9.113167108363186,49.95737704918033,35.0,81.0,60.0,0.5143690165683057,96.99995311668933,1,0,1
Berlin_-_Take_My_Breath_Away.mid,berlin_-_take_my_breath_away,247.48723302083332,11,10,1,4318,17.447364647034192,53.71838814265864,22.0,85.0,87.73853635942567,0.438745896631832,96.99995311668933,1,1,1
Berlin_-_The_Metro.mid,berlin_-_the_metro,250.49609375,5,4,1,3232,12.902396806337425,46.25,27.0,95.0,110.0,0.3751728322246287,160.0,1,1,1
Bertie_Higgins_-_Key_Largo.mid,bertie_higgins_-_key_largo,204.17000000000002,18,5,13,4817,23.59308419454376,49.867344820427654,28.0,83.0,95.08843678638156,0.31769566119991677,100.0,1,1,1
Bette_Midler_-_From_A_Distance.mid,bette_midler_-_from_a_distance,286.62757595000005,8,4,4,3498,12.2039897536244,52.100628930817614,26.0,83.0,100.08261863922242,0.7034094016437966,55.43477786594458,23,1,1
Bette_Midler_-_The_Rose.mid,bette_midler_-_the_rose,219.44294492500003,9,8,1,2596,11.829954254793865,50.50346687211094,24.0,79.0,74.95762711864407,0.7035619216390606,60.53999258633631,50,1,1
Bill_Withers_-_Just_the_two_of_us.mid,bill_withers_-_just_the_two_of_us,365.14652000000007,10,9,1,6899,18.89378543166726,60.083925206551676,28.0,90.0,99.44354254239745,0.27225869604290476,85.24757867963712,31,0,6
Bill_Withers_-_Lean_on_Me.mid,bill_withers_-_lean_on_me,224.73823725,4,3,1,3531,15.711612065694442,49.41149815916171,28.0,74.0,104.58453695836873,0.44748973697252875,86.00005160003097,1,1,1
Billie_Myers_-_Kiss_The_Rain.mid,billie_myers_-_kiss_the_rain,267.1022015,18,12,6,5190,19.4307645944281,45.98208092485549,25.0,81.0,86.39942196531791,0.3704429516618496,88.00002346667293,1,1,1
Billy_Idol_-_Catch_my_Fall.mid,billy_idol_-_catch_my_fall,224.23651041666668,12,11,1,8921,39.78388703705467,51.45533011994171,26.0,93.0,94.87445353659903,0.25434385595901987,131.00007641671124,1,1,1
Billy_Idol_-_Dancing_With_Myself.mid,billy_idol_-_dancing_with_myself,200.4331851875,12,11,1,9587,47.831400728535115,48.2415771357046,28.0,78.0,84.41493689371023,0.2094254979333994,176.00004693334586,1,1,1
Billy_Idol_-_Eyes_Without_A_Face.mid,billy_idol_-_eyes_without_a_face,303.1688625,9,8,1,4469,14.740959751432257,48.69098232266726,28.0,83.0,99.79324233609309,0.33456334116506303,85.20004260002132,1,1,1
Billy_Idol_-_Flesh_for_Fantasy.mid,billy_idol_-_flesh_for_fantasy,245.21063052083332,15,14,1,6366,25.96135406722972,52.34605717876217,28.0,91.0,94.86726358781024,0.28751378322991944,91.99998773333496,1,1,1
Billy_Idol_-_Hot_in_the_City.mid,billy_idol_-_hot_in_the_city,216.00586182291667,16,15,1,6468,29.943631832095917,58.92779839208411,27.0,80.0,117.61471861471861,0.22340948791164197,109.99990833340972,1,1,1
Billy_Idol_-_Mony_Mony.mid,billy_idol_-_mony_mony,214.0074653958333,6,5,1,5133,23.985144585988536,54.511007208260274,28.0,100.0,113.21936489382428,0.17078877447399163,113.86793193872296,53,1,1
Billy_Idol_-_Rebel_Yell.mid,billy_idol_-_rebel_yell,290.357259,11,10,1,7191,24.766041754099902,49.208872201362816,28.0,95.0,93.05214851898207,0.2564304857478822,167.9999328000269,1,1,1
Billy_Idol_-_White_Wedding.mid,billy_idol_-_white_wedding,201.85416666666666,9,8,1,4846,24.00743110744143,46.58398679323153,28.0,78.0,90.70738753611226,0.3501450938918697,150.0,1,1,1
Billy_Joel_-_Allentown.mid,billy_joel_-_allentown,184.61124201041667,7,7,0,1672,9.056869894768692,59.05502392344498,19.0,84.0,64.0,0.4410414748056219,126.99998518333506,1,1,1
Billy_Joel_-_Big_Shot.mid,billy_joel_-_big_shot,215.5288905,6,5,1,5363,24.882975027424457,52.092112623531605,26.0,84.0,101.48610852134999,0.2647224828279413,152.3078446155369,13,1,1
Billy_Joel_-_Goodnight_Saigon.mid,billy_joel_-_goodnight_saigon,345.881984,14,7,7,3928,11.356474698607025,56.82026476578412,33.0,86.0,101.40071283095723,0.7842863699083501,68.0000725334107,1,0,1
Billy_Joel_-_Honesty.mid,billy_joel_-_honesty,192.984375,6,5,1,2553,13.22905027932961,56.29925577751665,28.0,94.0,85.07755581668626,0.5125220329024677,80.0,1,0,1
Billy_Joel_-_It's_Still_Rock_and_Roll_to_Me.mid,billy_joel_-_it's_still_rock_and_roll_to_me,183.60000000000002,5,4,1,3258,17.745098039215684,48.60957642725599,36.0,76.0,105.54358502148557,0.2506589548802947,199.99999999999997,1,1,1
Billy_Joel_-_Just_the_Way_You_Are.mid,billy_joel_-_just_the_way_you_are,295.5716157666667,12,11,1,3195,10.809562994446095,53.79655712050078,26.0,93.0,83.38998435054773,0.7574116131611894,118.99992463338106,1,1,1
Billy_Joel_-_My_Life.mid,billy_joel_-_my_life,298.31411140625005,6,5,1,7954,26.66317044978166,50.679532310787025,30.0,91.0,102.7476741262258,0.30778523710554434,142.00007100003546,1,1,1
Billy_Joel_-_New_York_State_of_Mind.mid,billy_joel_-_new_york_state_of_mind,339.8632726979167,10,4,6,2706,7.962025371318055,52.28640059127864,29.0,86.0,89.69549150036956,0.4938247005458552,50.85714068333618,21,1,1
Billy_Joel_-_Only_the_Good_Die_Young.mid,billy_joel_-_only_the_good_die_young,198.4,12,7,5,3685,18.57358870967742,53.31696065128901,29.0,88.0,94.75251017639077,0.31476255088195376,150.0,1,0,1
Billy_Joel_-_Piano_Man.mid,billy_joel_-_piano_man,333.4011438333333,4,4,0,2809,8.4252860314247,65.062655749377,36.0,79.0,93.26593093627625,0.5301211913974414,147.0000955500621,1,1,1
Billy_Joel_-_River_of_Dreams.mid,billy_joel_-_river_of_dreams,215.99455244166668,10,8,2,3855,17.84767234368614,56.85706874189364,26.0,91.0,103.06381322957199,0.2845454658063124,89.9999550000225,1,1,1
Billy_Joel_-_Scenes_from_an_Italian_Restaurant.mid,billy_joel_-_scenes_from_an_italian_restaurant,414.74280374999995,5,5,0,3704,8.930836090486357,56.539416846652266,26.0,81.0,89.21382289416847,0.34795176329643634,82.0008200082001,1,0,1
Billy_Joel_-_She's_Got_a_Way.mid,billy_joel_-_she's_got_a_way,202.15104166666666,3,3,0,853,4.219617138587587,64.22157092614303,43.0,79.0,127.0,0.9157935228604924,60.0,1,1,1
Billy_Joel_-_Tell_Her_About_It.mid,billy_joel_-_tell_her_about_it,241.315816875,8,7,1,6755,27.99236323369158,51.946262028127315,29.0,84.0,100.29844559585493,0.2330713667962003,180.99984313346928,1,1,1
Billy_Joel_-_The_Longest_Time.mid,billy_joel_-_the_longest_time,211.50106259375,7,6,1,2048,9.683166480982587,54.2578125,29.0,75.0,103.2841796875,0.3977811468887328,92.00012880018032,1,0,1
Billy_Joel_-_The_Stranger.mid,billy_joel_-_the_stranger,289.73655599999995,9,8,1,7065,24.384220263873093,57.082094833687194,28.0,94.0,88.60537862703468,0.25605170530785565,85.00004750007126,3,0,12
Billy_Joel_-_Uptown_Girl.mid,billy_joel_-_uptown_girl,192.44028375,8,7,1,6136,31.885215924807635,59.40743155149935,36.0,87.0,127.0,0.25860964314088986,126.00012600012602,1,1,1
Billy_Joel_-_You_May_Be_Right.mid,billy_joel_-_you_may_be_right,263.139022575,16,9,7,9119,34.654685233547596,51.670248930803815,28.0,78.0,79.284022370874,0.28947459028950534,140.00014000014,1,1,1
Billy_Ocean_-_Loverboy.mid,billy_ocean_-_loverboy,264.89604525,14,5,9,4656,17.576706347600712,44.906786941580755,25.0,83.0,105.39411512027492,0.2712501772265179,107.9999136000691,1,1,1
Billy_Ocean_-_Suddenly.mid,billy_ocean_-_suddenly,225.34837675000006,16,15,1,3586,15.91313881075027,60.64584495259342,27.0,106.0,115.55577244841048,0.5780216540931751,51.500021048624355,24,1,3
Billy_Preston_-_Will_it_Go_Round_in_Circles.mid,billy_preston_-_will_it_go_round_in_circles,213.20378399999996,10,9,1,7663,35.94213881307098,57.886206446561395,29.0,95.0,86.33811823045805,0.1869300169483231,103.0000480666891,1,1,1
Billy_Ray_Cyrus_-_Achy_Breaky_Heart.mid,billy_ray_cyrus_-_achy_breaky_heart,195.596,10,8,2,6255,31.979181578355384,50.9154276578737,28.0,93.0,112.50167865707434,0.25127034372502,125.0,1,1,1
Billy_Swan_-_I_Can_Help.mid,billy_swan_-_i_can_help,237.99479166666666,13,12,1,6640,27.89977021555969,55.440963855421685,28.0,108.0,78.79894578313252,0.31570343875501905,120.0,1,0,1
Black_Rob_-_Whoa.mid,black_rob_-_whoa,311.07615716666663,4,3,1,4345,13.967640720442809,59.63153049482163,35.0,82.0,100.0,0.13251032182585326,95.70003780151492,1,0,1
Blackstreet_-_No_Diggity.mid,blackstreet_-_no_diggity,204.74709887499998,6,5,1,2084,10.178410397269177,48.61996161228407,27.0,67.0,101.84452975047985,0.15908216816368745,89.00004005001804,1,1,1
Blackstreet_-_Take_Me_There.mid,blackstreet_-_take_me_there,234.9,7,6,1,3206,13.648361004682844,64.41671865252651,39.0,84.0,100.0,0.4148471615720524,99.99999999999999,1,1,1
Blaque_-_Bring_It_All_To_Me.mid,blaque_-_bring_it_all_to_me,215.71619506249996,6,5,1,3068,14.222390669885037,57.16558018252933,29.0,81.0,102.85006518904824,0.3898523068774445,89.00004005001804,1,0,1
Blink_182_-_All_the_Small_Things.mid,blink_182_-_all_the_small_things,160.86190645,9,8,1,6872,42.719871669157385,46.2779394644936,29.0,65.0,127.0,0.22235381458636497,151.99993920002433,1,1,1
Blink_182_-_Dammit.mid,blink_182_-_dammit,149.75679468750002,10,9,1,8097,54.06766362017926,52.67704087933803,36.0,76.0,72.69383722366308,0.2055018718738422,234.00023400023397,1,1,1
Blink_182_-_Dumpweed.mid,blink_182_-_dumpweed,153.15766499999998,5,4,1,4154,27.122377453325633,47.1605681271064,28.0,69.0,101.7217140105922,0.19311097911651415,190.0002850004275,1,1,1
Blink_182_-_Josie.mid,blink_182_-_josie,198.4474536,7,6,1,10588,53.35417415504696,54.28315073668304,35.0,73.0,127.0,0.14650468695693242,201.00031155048293,1,1,1
Bloodhound_Gang_-_Fire_Water_Burn.mid,bloodhound_gang_-_fire_water_burn,270.0,9,8,1,7117,26.35925925925926,46.0681466910215,26.0,69.0,76.29492763804974,0.21862595721511288,96.0,1,0,1
Bloodhound_Gang_-_The_Bad_Touch.mid,bloodhound_gang_-_the_bad_touch,240.96667349999998,15,14,1,9746,40.445426989720225,53.67679047814488,32.0,87.0,113.84280730556125,0.2610173237080169,122.88006291459222,1,1,1
Blur_-_Charmless_Man.mid,blur_-_charmless_man,206.9781597656249,9,8,1,4512,21.7994014687793,52.96254432624114,28.0,81.0,106.18439716312056,0.23133996838407753,85.49999162754486,66,1,1
Blur_-_Country_House.mid,blur_-_country_house,215.17236,10,9,1,6960,32.34616193269433,56.87155172413793,24.0,97.0,96.27586206896552,0.16558800689206168,87.00002175000543,1,0,1
Blur_-_Song_2.mid,blur_-_song_2,118.88719171875,10,9,1,4234,35.6135925055436,53.159423712801136,27.0,84.0,106.09329239489844,0.20165580992412618,132.000132000132,1,1,1
Blur_-_Tender.mid,blur_-_tender,276.92315999999994,8,7,1,6923,24.99971472230781,53.24064711830131,28.0,85.0,78.54932832587029,0.33815478464658866,77.99997660000703,1,1,1
Bo_Diddley_-_Bo_Diddley.mid,bo_diddley_-_bo_diddley,154.85936895,9,5,4,6702,43.27797565908911,53.12324679200239,29.0,79.0,122.5616233960012,0.17553626703222927,210.00021000021,1,1,1
Bob_Dylan_-_Subterranean_Homesick_Blues.mid,bob_dylan_-_subterranean_homesick_blues,141.20948821875,9,8,1,9792,69.34378223105693,56.681576797385624,35.0,85.0,93.87428513071896,0.23608320928436474,170.0000850000425,1,1,1
Bob_Marley_-_Could_You_Be_Loved.mid,bob_marley_-_could_you_be_loved,210.6860465116279,1,1,0,20795,98.70136320989018,67.68295263284443,25.0,103.0,38.337484972349124,0.055875462012894415,120.0,1,0,0
Bob_Welch_-_Precious_Love.mid,bob_welch_-_precious_love,162.91305999999997,9,7,2,4458,27.36428865801183,52.14311350381337,28.0,87.0,72.23441004934948,0.38045523609241805,127.00025400050801,1,1,0
Bob_Welch_-_Sentimental_Lady.mid,bob_welch_-_sentimental_lady,261.44593999999995,19,9,10,4998,19.116762723490755,54.54321728691477,29.0,74.0,112.42456982793117,0.6532629017807121,82.9999502000299,1,1,1
Bob_Wills_-_Faded_Love.mid,bob_wills_-_faded_love,159.0,9,8,1,2385,15.0,52.638155136268345,28.0,86.0,106.61761006289308,0.5923102725366877,100.0,1,2,1
Bob_Wills_-_San_Antonio_Rose.mid,bob_wills_-_san_antonio_rose,115.37792199999997,9,8,1,5789,50.17424390777294,56.828986007946106,30.0,93.0,105.2122991881154,0.20719666597426148,224.99971875035163,1,5,1
Bobby_Brown_-_My_Perogative.mid,bobby_brown_-_my_perogative,305.3684362916666,23,11,12,12278,40.20716793491031,50.068659390780255,24.0,91.0,96.91513275777814,0.16136932400771023,109.99990833340973,1,1,1
Bobby_Darin_-_Dream_Lover.mid,bobby_darin_-_dream_lover,148.89495599999998,12,7,5,5713,38.369332000742865,56.35270435848066,35.0,82.0,61.49483633817609,0.16534687165237177,131.000131000131,2,2,1
Bobby_Darin_-_Mack_the_Knife.mid,bobby_darin_-_mack_the_knife,212.547864375,11,10,1,3422,16.09990300331852,59.47662185856225,31.0,96.0,93.98714202220924,0.2687921602863825,130.00013000013,1,1,1
Bobby_Fuller_Four_-_I_Fought_The_Law.mid,bobby_fuller_four_-_i_fought_the_law,186.666816,9,7,2,6774,36.289256682880364,50.372748745202244,28.0,80.0,112.89016829052258,0.19586816611769264,143.99988480009216,1,1,1
Bobby_Vinton_-_Blue_Velvet.mid,bobby_vinton_-_blue_velvet,137.984375,9,8,1,4188,30.351262597667308,63.22134670487106,29.0,89.0,126.45033428844317,0.4406302232569245,80.0,1,0,1
Bobby_Vinton_-_Sealed_With_a_Kiss.mid,bobby_vinton_-_sealed_with_a_kiss,146.50745126041662,11,10,1,2612,17.828444748227696,58.613705972434914,34.0,90.0,83.45176110260337,0.5131986558312593,83.79999476667183,5,2,1
Bone_Thugs_N_Harmony_-_Days_of_Our_Livez.mid,bone_thugs_n_harmony_-_days_of_our_livez,275.00008249999996,10,9,1,2116,7.694543146182512,55.81947069943289,29.0,87.0,100.01890359168242,0.6004770111255514,77.99997660000703,1,1,1
Bone_Thugs_N_Harmony_-_Look_Into_My_Eyes.mid,bone_thugs_n_harmony_-_look_into_my_eyes,253.21011199999998,9,8,1,3981,15.722120923827877,50.38784225069078,33.0,97.0,96.43983923637278,0.3607794190739346,144.0700756848131,1,1,1
Bonnie_Tyler_-_Holding_Out_for_a_Hero.mid,bonnie_tyler_-_holding_out_for_a_hero,311.2993830208334,8,6,2,8874,28.50632055189816,49.88618435880099,33.0,77.0,105.75197205318909,0.20553716002695155,138.00019320027047,1,1,1
Bonnie_Tyler_-_Total_Eclipse_of_the_Heart.mid,bonnie_tyler_-_total_eclipse_of_the_heart,308.602612,10,9,1,3569,11.565034971252931,57.32390025217148,32.0,83.0,110.0,0.47023028476697465,68.0000725334107,1,0,25
Boyzone_-_A_Different_Beat.mid,boyzone_-_a_different_beat,220.15624281250004,12,11,1,3984,18.096239057790626,56.77886546184739,25.0,97.0,96.89633534136546,0.5204625508283135,158.00284405119288,1,0,1
Boyzone_-_All_That_I_Need.mid,boyzone_-_all_that_i_need,239.24746700000006,14,13,1,5176,21.634502822134365,53.51448995363215,24.0,96.0,82.4969088098918,0.5048236513395159,91.33334201371561,45,1,1
Boyzone_-_Baby_Can_I_Hold_You_Tonight.mid,boyzone_-_baby_can_i_hold_you_tonight,200.99756794270834,15,14,1,5372,26.726691546492823,57.56962025316456,26.0,82.0,82.91976917349218,0.5007623940823558,57.250037356282796,8,0,0
Boyzone_-_I_Love_The_Way_You_Love_Me.mid,boyzone_-_i_love_the_way_you_love_me,237.73447187499994,19,17,2,7329,30.828511920028014,61.91485878018829,26.0,93.0,82.32118979396917,0.4823580251967072,79.06577278324151,26,1,1
Boyzone_-_Love_Me_For_A_Reason.mid,boyzone_-_love_me_for_a_reason,231.99666666666667,11,10,1,8075,34.806534576646214,54.34996904024768,20.0,100.0,105.28953560371517,0.2994765737874095,150.0,1,1,1
Boyzone_-_No_Matter_What.mid,boyzone_-_no_matter_what,276.9072098395833,15,13,2,7299,26.359010313340796,57.28469653377175,24.0,96.0,84.62131798876558,0.43207190395630685,89.29750194116991,8,1,1
Boyzone_-_Picture_Of_You.mid,boyzone_-_picture_of_you,202.6956015,14,8,6,4315,21.288079110093566,52.319351100811126,29.0,94.0,116.10243337195828,0.37901244995944394,115.00002875000717,1,1,1
Boyzone_-_Words.mid,boyzone_-_words,240.07763986874997,11,10,1,5605,23.346614049789242,58.834968777876895,22.0,98.0,67.54826048171276,0.46728836825304737,82.00003553334875,1,1,1
Boyzone_-_You_Needed_Me.mid,boyzone_-_you_needed_me,219.69232599999998,5,4,1,2599,11.830181086980708,51.36244709503655,30.0,67.0,90.06040784917276,0.631820353359064,64.99999458333379,1,1,1
Boz_Scaggs_-_Lido_Shuffle.mid,boz_scaggs_-_lido_shuffle,238.82892870833334,4,3,1,3146,13.172608599027846,43.345518118245394,28.0,93.0,121.21900826446281,0.2600843528554778,118.99993790005587,2,1,1
Boz_Scaggs_-_What_Can_I_Say.mid,boz_scaggs_-_what_can_i_say,170.22916666666666,16,10,6,4185,24.58450618039408,52.94599761051374,28.0,88.0,68.98924731182795,0.312448352250098,120.0,1,0,1
Brandy_-_Best_Friend.mid,brandy_-_best_friend,283.4453508666667,8,7,1,5185,18.292767844476078,58.55853423336548,24.0,93.0,93.4582449373192,0.1712717353182254,101.00006901671382,1,1,1
Brandy_-_I_Wanna_Be_Down.mid,brandy_-_i_wanna_be_down,294.55673963333334,6,5,1,2220,7.536748277304652,46.57117117117117,36.0,95.0,81.39594594594594,0.3640662419819819,88.00002346667293,1,1,1
Brandy_-_The_Boy_Is_Mine.mid,brandy_-_the_boy_is_mine,250.06751949999995,15,14,1,8199,32.78714491347606,58.12696670325649,36.0,93.0,70.25039638980364,0.1814392916387161,92.82609528769171,23,1,1
Bread_-_Aubrey.mid,bread_-_aubrey,211.54814134166662,8,8,0,1256,5.937182865490001,72.16799363057325,43.0,93.0,50.43232484076433,1.0474071080679404,68.13253594217345,83,1,1
Bread_-_Diary.mid,bread_-_diary,199.91664367500002,8,8,0,1333,6.667779007769998,61.44036009002251,43.0,83.0,53.80945236309077,1.0282079231932983,80.65148343965026,20,1,2
Bread_-_Everything_I_Own.mid,bread_-_everything_i_own,199.94455106666666,17,6,11,2969,14.84911683844817,60.37824183226676,26.0,86.0,59.098686426406196,0.568405833863815,64.28515590708264,31,1,2
Bread_-_Goodbye_Girl.mid,bread_-_goodbye_girl,172.45517940000002,24,12,12,2712,15.725825164750022,63.24631268436578,32.0,89.0,55.400442477876105,0.5956321650934122,118.52672605819639,6,1,2
Bread_-_Guitar_Man.mid,bread_-_guitar_man,219.58026353124998,8,7,1,3404,15.502304010649633,52.59635722679201,28.0,84.0,93.22267920094006,0.401519070587911,73.00007178340392,1,0,1
Bread_-_If.mid,bread_-_if,161.04168361666652,8,8,0,1573,9.767657445411897,59.18881118881119,35.0,88.0,84.84806102987922,1.1245827860033892,76.28000317467757,50,1,1
Bread_-_Make_It_With_You.mid,bread_-_make_it_with_you,204.12037847500002,16,7,9,4131,20.238057713115357,54.59356088114258,27.0,88.0,58.88913096102639,0.4943901665093199,128.93331301156198,3,1,2
Bread_-_Sweet_Surrender.mid,bread_-_sweet_surrender,158.99254365000002,21,8,13,3523,22.158271822830855,54.59409594095941,28.0,88.0,57.52114674992904,0.47022030260904524,103.20001345444034,5,1,2
Brian_McKnight_-_Anytime.mid,brian_mcknight_-_anytime,271.4204798958333,8,7,1,5216,19.217414993893662,50.92465490797546,18.0,94.0,85.21376533742331,0.3233757045628832,65.00753003889618,1,1,1
Brian_McKnight_-_Back_At_One.mid,brian_mcknight_-_back_at_one,203.84454000000002,6,5,1,4023,19.73562794470727,52.51205567984091,25.0,95.0,90.08128262490679,0.44348793040278817,67.10996527059297,1,1,1
Britney_Spears_-_Baby_One_More_Time.mid,britney_spears_-_baby_one_more_time,203.68390499999998,10,9,1,4033,19.800288098364966,66.73890404165634,24.0,91.0,99.9008182494421,0.35520389905157435,190.0002850004275,1,1,1
Britney_Spears_-_Born_to_Make_You_Happy.mid,britney_spears_-_born_to_make_you_happy,235.34652814999998,13,12,1,5315,22.58371959756484,52.11815616180621,30.0,81.0,93.38795860771401,0.6089549817152712,88.00002346667293,1,1,1
Britney_Spears_-_Don't_Let_Me_Be_the_Last_to_Know.mid,britney_spears_-_don't_let_me_be_the_last_to_know,230.55208333333331,13,12,1,6871,29.80237654181539,51.93377965361665,26.0,82.0,92.23781109008878,0.4024932688109446,120.0,1,1,1
Britney_Spears_-_From_the_Bottom_of_My_Broken_Heart.mid,britney_spears_-_from_the_bottom_of_my_broken_heart,298.22342575,7,7,0,3090,10.361359079116541,60.075404530744336,38.0,79.0,78.12912621359223,0.8000147426948493,76.00006586672374,1,1,6
Britney_Spears_-_Lucky.mid,britney_spears_-_lucky,194.1,19,16,3,3302,17.0118495620814,53.40127195639007,27.0,88.0,106.54209569957601,0.31939430648092076,100.0,1,1,1
Britney_Spears_-_Soda_Pop.mid,britney_spears_-_soda_pop,197.60162553125,5,4,1,4559,23.07167255200039,54.48782627769248,34.0,70.0,69.95613073042334,0.3243385862373877,92.00012880018032,1,0,1
Britney_Spears_-_Sometimes.mid,britney_spears_-_sometimes,237.50655809375,16,15,1,4359,18.353177423755135,63.72860747877954,29.0,102.0,105.6863959623767,0.7484902736244934,96.99995311668933,1,1,1
Britney_Spears_-_Stronger.mid,britney_spears_-_stronger,192.212226,16,15,1,3916,20.373313818237555,53.96859039836568,27.0,92.0,77.63815117466802,0.24384849150919308,113.00009605008167,1,1,1
Britney_Spears_-_You_Drive_Me_Crazy.mid,britney_spears_-_you_drive_me_crazy,200.902442,10,8,2,6126,30.492411834396716,52.09451518119491,36.0,73.0,74.05990858635325,0.3295168738930379,96.00006440009015,2,1,1
Brownsville_Station_-_Smokin_In_The_Boys_Room.mid,brownsville_station_-_smokin_in_the_boys_room,203.27151334375003,12,9,3,4622,22.738060655768283,48.6488533102553,26.0,81.0,70.17762873215058,0.2215454134821687,99.50007926031266,44,0,1
Bruce_Hornsby_-_The_Way_It_Is.mid,bruce_hornsby_-_the_way_it_is,293.96190796875004,7,6,1,5218,17.7505991713549,58.766960521272516,24.0,96.0,92.511690302798,0.33048509526618597,102.09206585892744,11,0,1
Buck_Owens_-_Act_Naturally.mid,buck_owens_-_act_naturally,172.49687500000002,10,6,4,5589,32.4005869671552,50.087135444623364,31.0,79.0,102.66541420647701,0.3190832438718974,160.0,1,1,1
Buck_Owens_-_Together_Again.mid,buck_owens_-_together_again,214.5,7,6,1,5424,25.286713286713287,56.137721238938056,33.0,86.0,69.55660029498524,0.39744509356563423,80.0,1,1,1
Buddy_Guy_-_Midnight_Train.mid,buddy_guy_-_midnight_train,315.61,7,6,1,4899,15.522321852919742,45.345988977342316,27.0,77.0,113.2006531945295,0.2841181873851806,100.0,1,1,1
Busta_Rhymes_-_Put_Your_Hands_Where_My_Eyes_Could_See.mid,busta_rhymes_-_put_your_hands_where_my_eyes_could_see,255.316540425,16,12,4,6948,27.213278029047224,56.66119746689695,22.0,95.0,107.11024755325273,0.22242054816493945,187.99996240000752,1,1,1
Cake_-_Frank_Sinatra.mid,cake_-_frank_sinatra,242.11632491666666,10,8,2,3498,14.447600760518593,51.696969696969695,28.0,83.0,78.85906232132648,0.29508101639031853,113.99995440001824,1,1,3
Cake_-_Never_There.mid,cake_-_never_there,159.01756826041665,7,6,1,1441,9.061891813363241,48.42401110340042,28.0,79.0,87.49063150589868,0.3185830071998612,133.00024161710562,1,0,1
Cake_-_The_Distance.mid,cake_-_the_distance,198.01089596666668,9,8,1,2624,13.251796004406376,46.17987804878049,28.0,103.0,108.60289634146342,0.26008255058434976,91.99998773333496,1,1,1
Canned_Heat_-_Going_Up_The_Country.mid,canned_heat_-_going_up_the_country,171.03125,7,5,2,8890,51.978805042938056,58.9541057367829,26.0,82.0,73.13070866141732,0.13489955357143024,160.0,1,1,1
